section,error_type,count,index,Predicted Normal,Predicted Toxic,text,true_label,prediction,Normal_probability,Toxic_probability,max_probability,correct
prediction_probability,,,,,,จังหวะเมื่อกี้สื่อสารช้าไปหน่อย แต่ไม่เป็นไร,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,ออกไปเถอะ อยู่ก็รกทีม,Toxic,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,True
prediction_probability,,,,,,ไม่มีสมองคิดแผนบ้างเหรอ,Toxic,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,True
prediction_probability,,,,,,มึงทำหน้าที่ได้ดีแล้ว,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,จังหวะนั้นฉลาดมากเลย เสียหมดทั้งทีม,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,เซฟได้สวยมากเมื่อกี้,Normal,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,True
prediction_probability,,,,,,เราเสียไฟต์นี้แต่ยังไม่เสียเกม,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
prediction_probability,,,,,,ฝั่งนั้นหายสามตัว อย่าแยกกันเดิน,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
prediction_probability,,,,,,ขอบคุณนะ ทีมไฟต์เมื่อกี้ช่วยมาก,Normal,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,False
prediction_probability,,,,,,เล่นเหมือนไม่รู้ว่าปุ่มไหนทำอะไร,Toxic,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,True
prediction_probability,,,,,,ขอบคุณมากที่มาเติมเลนกลาง,Normal,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,True
prediction_probability,,,,,,ช่วย ping ตอนเขาหายหน่อยนะ,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,ทำทีมเสียจังหวะทุกครั้งที่เข้าไฟต์,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ถ้าของยังไม่ครบก็รอได้,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,มึงลองไปดันข้าง เดี๋ยวทีมดึงเวลา,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
prediction_probability,,,,,,ไม่ต้องรีบแก้ทุกอย่างในไฟต์เดียว,Normal,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,True
prediction_probability,,,,,,เล่นเหมือนอ่านคู่มือกลับหัว,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
prediction_probability,,,,,,มึงคือเหตุผลที่เกมนี้ยืด,Toxic,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,True
prediction_probability,,,,,,เล่นดีขึ้นเยอะเลยนะ,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
prediction_probability,,,,,,แพ้เพราะใครทุกคนคงรู้,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ไม่ใช่ทุกคนควรกด ranked และมึงคือหลักฐาน,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
prediction_probability,,,,,,มึงมาเอาบัฟนี้ได้เลย กูไม่ใช้,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
prediction_probability,,,,,,อย่าหยิบตัวนี้อีก ทำร้ายทีม,Toxic,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,True
prediction_probability,,,,,,เกมนี้เราต้องอดทนหน่อย,Normal,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,True
prediction_probability,,,,,,อย่าโทษ lag เลย อันนี้ฝีมือ,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
prediction_probability,,,,,,ยืนดูเพื่อนตายได้สงบมาก,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
prediction_probability,,,,,,ไอ้จังหวะนี้เราควรรวมทีมมากกว่าแยกดัน,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
prediction_probability,,,,,,ขอร้องอย่ากดมาเจอทีมอีก,Toxic,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,True
prediction_probability,,,,,,มึงไปเก็บครีปก่อน เดี๋ยวกูคุมแมพให้,Normal,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,True
prediction_probability,,,,,,ฝึกกับบอทก่อนนะ คนจริงเขาเหนื่อย,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ถอยก่อนก็ได้ ไม่จำเป็นต้องแลก,Normal,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,True
prediction_probability,,,,,,มึงเก็บสกิลไว้กันตัวล้วงนะ,Normal,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,True
prediction_probability,,,,,,ไม่ดีเท่าไรแต่ยังพอแก้ได้,Normal,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,True
prediction_probability,,,,,,มึงไม่ต้องกดดันตัวเองมาก,Normal,Toxic,0.07692307692307693,0.9230769230769231,0.9230769230769231,False
prediction_probability,,,,,,ทีมไม่ได้ต้องการคนยืนดูเฉย ๆ,Toxic,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,True
prediction_probability,,,,,,ขอบคุณที่ช่วยลดเวลาชนะของอีกทีม,Toxic,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,True
prediction_probability,,,,,,ธรรมดาอ่อนมาก ไม่ต้องหาข้ออ้าง,Toxic,Toxic,0.07692307692307693,0.9230769230769231,0.9230769230769231,True
prediction_probability,,,,,,เล่นแบบนี้ไม่ต้องมีศัตรูก็แพ้ได้,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ไอ้ครีปเวฟนี้ต้องเคลียร์ก่อนบอสเกิด,Normal,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,True
prediction_probability,,,,,,ไม่ธรรมดาจริง ๆ ทำทีมพังได้ต่อเนื่อง,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,มึงควรเริ่มจาก tutorial ใหม่,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
prediction_probability,,,,,,ขยะทีมชัด ๆ,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ทีมคงชนะง่ายกว่านี้ถ้าไม่มีบางคน,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,เรายังนำ objective อยู่ ใจเย็น,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,มึงเล่นเซฟไว้ก่อน เดี๋ยวทีมหมุนไปหา,Normal,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,True
prediction_probability,,,,,,รอบนี้เขาอ่านเกมเราดีจริง,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
prediction_probability,,,,,,จังหวะนี้อย่าเพิ่งเข้า รอคูลดาวน์ก่อน,Normal,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,True
prediction_probability,,,,,,เกมนี้ยากหน่อย แต่ยังแก้ได้,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
prediction_probability,,,,,,ไอ้บัฟนี้ให้ carry ดีกว่า,Normal,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,True
prediction_probability,,,,,,ไอ้ควายเอ๊ย เล่นอะไรของมึง,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ลองเปลี่ยนแผนไปดันข้างแทนไหม,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,ไอ้จังหวะนั้นควรคิดก่อนกดบ้าง,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
prediction_probability,,,,,,เล่นแบบนี้ไม่ใช่พลาดแล้ว เรียกว่าทำลายเกม,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ไม่ต้องพูดแผนแล้ว เล่นให้รอดก่อน,Toxic,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,True
prediction_probability,,,,,,กูไม่ได้ว่าใครนะ แค่ไฟต์นั้นเราเข้าเร็วไป,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,ทั้งเกมทำอะไรเป็นชิ้นเป็นอันบ้าง,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ช่วยกัน ward ตรง objective หน่อย,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,ไฟต์หน้าโฟกัสตัวทำดาเมจก่อนนะ,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,มึงเอาเลนล่างไป เดี๋ยวกูดูมังกร,Normal,Normal,1.0,0.0,1.0,True
prediction_probability,,,,,,เกมนี้ต้องเล่นช้า ๆ หน่อย,Normal,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,True
prediction_probability,,,,,,เอาจริง ๆ อยู่บ้านยังมีประโยชน์กว่า,Toxic,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,False
prediction_probability,,,,,,ไม่ไหวก็ถอยก่อน เดี๋ยวเสีย objective,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
prediction_probability,,,,,,ไอ้ตัวนั้นต้องใช้สกิลหยุดก่อนถึงจะจับได้,Normal,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,True
prediction_probability,,,,,,มึงเล่นเหมือนกดมั่วทั้งเกม,Toxic,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,True
prediction_probability,,,,,,มึงถอยก่อน เดี๋ยวเขาดักหลังพุ่ม,Normal,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,True
prediction_probability,,,,,,เล่นเหมือนตั้งใจให้ทีมฝั่งตรงข้ามได้ไฮไลต์,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,มึงทำให้แผนดี ๆ กลายเป็นเรื่องตลก,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
prediction_probability,,,,,,ช่วยได้มากเลย มากจนทีมเราเสียทุกอย่าง,Toxic,Toxic,0.0,1.0,1.0,True
prediction_probability,,,,,,ไม่ต้องอธิบายแล้ว ผลงานมันชัดกว่าคำพูด,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
prediction_probability,,,,,,เดินแบบนี้เหมือนแจกแผนที่ให้ศัตรู,Toxic,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,False
prediction_probability,,,,,,ขอบคุณที่ทำให้ไฟต์ง่ายขึ้นสำหรับอีกฝั่ง,Toxic,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,False
prediction_probability,,,,,,เล่นจนทีมต้องลุ้นว่าศัตรูหรือเพื่อนน่ากลัวกว่า,Toxic,Toxic,0.0,1.0,1.0,True
wrong_predictions,False Negative,,,,,จะเข้าก็พัง จะถอยก็ช้า,Toxic,Normal,1.0,0.0,1.0,False
wrong_predictions,False Negative,,,,,ปัญญาอ่อนปะ จังหวะนั้นยังเข้าอีก,Toxic,Normal,1.0,0.0,1.0,False
wrong_predictions,False Positive,,,,,มึงไม่ต้องกดดันตัวเองมาก,Normal,Toxic,0.07692307692307693,0.9230769230769231,0.9230769230769231,False
wrong_predictions,False Negative,,,,,ไม่ช่วยแล้วยังสร้างปัญหาอีก,Toxic,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,False
wrong_predictions,False Negative,,,,,ไอ้จังหวะนั้นควรคิดก่อนกดบ้าง,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
wrong_predictions,False Positive,,,,,มึงมาเอาบัฟนี้ได้เลย กูไม่ใช้,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
wrong_predictions,False Negative,,,,,มึงช่วยอยู่ตรงไหน ช่วยบอกที,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
wrong_predictions,False Positive,,,,,คุมเกมดีแล้ว อย่าให้เขา bait,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
wrong_predictions,False Positive,,,,,กูขอโทษนะเมื่อกี้กดสกิลพลาด,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
wrong_predictions,False Negative,,,,,เล่นดีมาก ดีจน report อยากทำงาน,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
wrong_predictions,False Positive,,,,,ไม่ไหวก็ถอยก่อน เดี๋ยวเสีย objective,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
wrong_predictions,False Negative,,,,,เดินแบบนี้เหมือนแจกแผนที่ให้ศัตรู,Toxic,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,False
wrong_predictions,False Positive,,,,,ขอบคุณนะ ทีมไฟต์เมื่อกี้ช่วยมาก,Normal,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,False
wrong_predictions,False Negative,,,,,เอาจริง ๆ อยู่บ้านยังมีประโยชน์กว่า,Toxic,Normal,0.7692307692307693,0.23076923076923078,0.7692307692307693,False
wrong_predictions,False Positive,,,,,มึงอย่าแยกไกล เดี๋ยวโดนจับ,Normal,Toxic,0.23076923076923078,0.7692307692307693,0.7692307692307693,False
wrong_predictions,False Negative,,,,,เล่นให้ตรงปุ่มก่อนค่อยสอนคนอื่น,Toxic,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,False
wrong_predictions,False Positive,,,,,เกมนี้ยากหน่อย แต่ยังแก้ได้,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
wrong_predictions,False Negative,,,,,ขอบคุณที่ช่วยอีกฝั่งนะ เล่นแบบนี้เขาคงยิ้มเลย,Toxic,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,False
wrong_predictions,False Positive,,,,,เราเสียป้อมได้ แต่อย่าเสียคนเพิ่ม,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
wrong_predictions,False Negative,,,,,กลับไปฝึกกับบอทก่อนเถอะ,Toxic,Normal,0.6923076923076923,0.3076923076923077,0.6923076923076923,False
wrong_predictions,False Positive,,,,,ไอ้ทางซ้ายมีศัตรูสองตัว อย่าเดินคนเดียว,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
wrong_predictions,False Positive,,,,,เกมนี้หนักแต่ไม่ถึงกับหมดหวัง,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
wrong_predictions,False Positive,,,,,กูพลาดตำแหน่งเอง ไม่เกี่ยวกับทีม,Normal,Toxic,0.3076923076923077,0.6923076923076923,0.6923076923076923,False
wrong_predictions,False Positive,,,,,ไม่เป็นไรจริง ๆ แพ้ไฟต์เดียวไม่จบเกม,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
wrong_predictions,False Negative,,,,,ขอบคุณที่ทำให้ศัตรูมั่นใจขึ้น,Toxic,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,False
wrong_predictions,False Positive,,,,,เราเสียไฟต์นี้แต่ยังไม่เสียเกม,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
wrong_predictions,False Positive,,,,,ไอ้จังหวะนี้เราควรรวมทีมมากกว่าแยกดัน,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
wrong_predictions,False Negative,,,,,ขอบคุณที่ทำให้ไฟต์ง่ายขึ้นสำหรับอีกฝั่ง,Toxic,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,False
wrong_predictions,False Negative,,,,,ไม่ต้องแก้ตัว ฝีมือมันฟ้องอยู่แล้ว,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
wrong_predictions,False Positive,,,,,ค่อย ๆ เล่นไป เกมยังไม่จบ,Normal,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,False
wrong_predictions,False Negative,,,,,มึงควรดู replay แล้วอายตัวเองบ้าง,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
wrong_predictions,False Positive,,,,,ดีมากที่ไม่ฝืนเข้าไฟต์นั้น,Normal,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,False
wrong_predictions,False Negative,,,,,ไม่ต้องอธิบายแล้ว ผลงานมันชัดกว่าคำพูด,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
wrong_predictions,False Negative,,,,,มึงทำให้แผนดี ๆ กลายเป็นเรื่องตลก,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
high_confidence_wrong_predictions,False Negative,,,,,จะเข้าก็พัง จะถอยก็ช้า,Toxic,Normal,1.0,0.0,1.0,False
high_confidence_wrong_predictions,False Negative,,,,,ปัญญาอ่อนปะ จังหวะนั้นยังเข้าอีก,Toxic,Normal,1.0,0.0,1.0,False
high_confidence_wrong_predictions,False Positive,,,,,มึงไม่ต้องกดดันตัวเองมาก,Normal,Toxic,0.07692307692307693,0.9230769230769231,0.9230769230769231,False
high_confidence_wrong_predictions,False Negative,,,,,ไม่ช่วยแล้วยังสร้างปัญหาอีก,Toxic,Normal,0.9230769230769231,0.07692307692307693,0.9230769230769231,False
high_confidence_wrong_predictions,False Negative,,,,,ไอ้จังหวะนั้นควรคิดก่อนกดบ้าง,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
high_confidence_wrong_predictions,False Positive,,,,,มึงมาเอาบัฟนี้ได้เลย กูไม่ใช้,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
high_confidence_wrong_predictions,False Negative,,,,,มึงช่วยอยู่ตรงไหน ช่วยบอกที,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
high_confidence_wrong_predictions,False Positive,,,,,คุมเกมดีแล้ว อย่าให้เขา bait,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
high_confidence_wrong_predictions,False Positive,,,,,กูขอโทษนะเมื่อกี้กดสกิลพลาด,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
high_confidence_wrong_predictions,False Negative,,,,,เล่นดีมาก ดีจน report อยากทำงาน,Toxic,Normal,0.8461538461538461,0.15384615384615385,0.8461538461538461,False
high_confidence_wrong_predictions,False Positive,,,,,ไม่ไหวก็ถอยก่อน เดี๋ยวเสีย objective,Normal,Toxic,0.15384615384615385,0.8461538461538461,0.8461538461538461,False
uncertain_cases,,,,,,ไม่ต้องแก้ตัว ฝีมือมันฟ้องอยู่แล้ว,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
uncertain_cases,,,,,,ค่อย ๆ เล่นไป เกมยังไม่จบ,Normal,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,False
uncertain_cases,,,,,,ดีมากที่ไม่ฝืนเข้าไฟต์นั้น,Normal,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,False
uncertain_cases,,,,,,มึงควรดู replay แล้วอายตัวเองบ้าง,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
uncertain_cases,,,,,,มึงทำให้แผนดี ๆ กลายเป็นเรื่องตลก,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
uncertain_cases,,,,,,ไม่ต้องอธิบายแล้ว ผลงานมันชัดกว่าคำพูด,Toxic,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,False
uncertain_cases,,,,,,ไม่เป็นไรจริง ๆ แพ้ไฟต์เดียวไม่จบเกม,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
uncertain_cases,,,,,,ขอบคุณที่ทำให้ศัตรูมั่นใจขึ้น,Toxic,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,False
uncertain_cases,,,,,,เราเสียไฟต์นี้แต่ยังไม่เสียเกม,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
uncertain_cases,,,,,,ไอ้จังหวะนี้เราควรรวมทีมมากกว่าแยกดัน,Normal,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,False
uncertain_cases,,,,,,ขอบคุณที่ทำให้ไฟต์ง่ายขึ้นสำหรับอีกฝั่ง,Toxic,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,False
uncertain_cases,,,,,,ค่อย ๆ ดัน ไม่ต้องเสี่ยงปิดเกมตอนนี้,Normal,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,True
uncertain_cases,,,,,,แจกไม่หยุดเลยนะ เก่งจริง,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,สุดจัด เล่นให้เขาชนะง่ายขึ้น,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,ไอ้ป้อมนี้ยังไม่ต้องตี รอ wave ก่อน,Normal,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,True
uncertain_cases,,,,,,ไม่ต้องเครียด เกมนี้ยังกลับมาได้,Normal,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,True
uncertain_cases,,,,,,นี่คือเล่นเต็มที่แล้วใช่ไหม,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,ดีนะมีมึง เกมเลยท้าทายแบบไม่จำเป็น,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,เล่นเหมือนเพิ่งเคยจับเมาส์,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,เก่งมากเลยนะ ตายก่อนทุก objective,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,ไม่ต้องรีบแก้ทุกอย่างในไฟต์เดียว,Normal,Normal,0.5384615384615384,0.46153846153846156,0.5384615384615384,True
uncertain_cases,,,,,,เล่นเหมือนอ่านคู่มือกลับหัว,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,ไม่ใช่ทุกคนควรกด ranked และมึงคือหลักฐาน,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,อย่าโทษ lag เลย อันนี้ฝีมือ,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,ยืนดูเพื่อนตายได้สงบมาก,Toxic,Toxic,0.46153846153846156,0.5384615384615384,0.5384615384615384,True
uncertain_cases,,,,,,เหมือนไม่ได้คิดก่อนกดสกิลเลย,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,ขอบคุณที่พิสูจน์ว่าทีมเราเล่นสี่คนก็จริง,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,เรายังมีจังหวะสวนตอนเขาพลาด,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,มึงเปิดดีแล้ว แต่ follow ไม่ทัน,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,คุมเกมได้อยู่ แค่อย่ารีบปิด,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,เดินไปให้เขาเก็บเหมือนมีภารกิจส่วนตัว,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,สุดยอดมาก แจก kill พร้อมบริการถึงที่,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,นี่ตั้งใจเล่นจริงไหม หรือแค่กดเข้ามาให้ครบคน,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,ตัวเองพลาดแล้วยังจะโทษคนอื่นอีก,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,ขอบคุณสำหรับ call เมื่อกี้,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,มึงเก่งมาก เก่งเรื่องทำให้ทีมแพ้,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,มีคนเดียวที่ทำให้แผนพัง และเขากำลังอ่านแชทนี้อยู่,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,กูเห็นแล้วว่าเขาซุ่ม ไม่ต้องเข้า,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,ไอ้ตัวนั้นใช้สกิลหนีไปแล้ว เข้าได้,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,ฝั่งนั้นหายสามตัว อย่าแยกกันเดิน,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,มึงลองไปดันข้าง เดี๋ยวทีมดึงเวลา,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,เล่นดีขึ้นเยอะเลยนะ,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
uncertain_cases,,,,,,มึงควรเริ่มจาก tutorial ใหม่,Toxic,Toxic,0.38461538461538464,0.6153846153846154,0.6153846153846154,True
uncertain_cases,,,,,,รอบนี้เขาอ่านเกมเราดีจริง,Normal,Normal,0.6153846153846154,0.38461538461538464,0.6153846153846154,True
